instance_id,n_pts,n_k,kmin,kmax,gap,side_min
274012,186,5,46,52,2,3
274015,4196,28,45,78,4,12
274021,427,6,56,71,10,9
274022,1985,14,64,95,13,7
274027,169,4,64,73,6,22
274032,268,6,53,64,6,62
274041,1303,13,51,72,8,200
274044,589,6,65,72,2,5
274045,313,6,66,75,4,51
274049,124,3,50,70,18,16
274053,175,5,49,66,13,84
274055,1819,13,53,70,5,10
274059,1743,13,53,74,8,15
274061,663,5,44,59,11,296
274062,1412,10,41,53,2,399
274067,726,11,53,81,11,30
274069,558,12,60,79,5,171
274072,346,6,51,70,14,8
274073,754,8,53,71,11,5
274080,475,12,54,82,10,95
274081,273,7,53,65,3,64
274082,3165,24,53,78,2,5
274085,399,12,53,76,6,72
274090,1595,14,57,74,4,50
274095,231,4,41,53,9,24
274096,119,6,62,71,3,54
274098,697,9,53,73,6,103
274100,448,8,53,73,7,42
274103,402,5,51,60,4,35
274105,520,13,60,78,4,5
274108,48,2,51,65,13,20
274112,519,7,67,75,2,157
274113,111,3,48,52,2,3
274116,944,21,56,80,3,49
274117,258,10,52,76,9,46
274118,571,6,52,64,5,90
274119,73,4,49,64,12,22
274120,262,7,43,54,5,3
274124,670,11,52,67,5,50
274125,559,12,57,74,6,57
274127,119,4,49,62,10,16
274129,286,9,67,79,4,129
274131,440,12,59,76,3,147
274135,470,10,71,83,3,158
274136,104,4,42,56,11,30
274137,2016,19,48,73,5,145
274138,419,13,53,78,8,131
274139,158,5,69,75,2,20
274141,196,7,42,57,3,28
274142,232,5,55,71,7,69
274143,348,9,60,70,2,77
274145,77,4,52,57,2,30
274147,155,5,62,70,4,15
274148,1753,14,59,87,15,30
274153,1468,19,54,74,2,447
274164,171,5,41,50,5,85
274171,1136,10,46,62,5,67
274174,130,5,44,61,13,34
274182,107,6,48,55,2,3
274183,985,13,45,64,4,230
274203,86,4,51,61,7,38
274207,142,5,53,65,7,32
274219,250,7,55,66,5,57
274224,138,5,46,56,6,61
274244,233,9,55,67,3,84
274248,279,3,67,76,6,38
274260,158,7,69,77,2,49
274262,69,3,63,68,3,14
274264,540,11,72,87,5,200
274269,92,4,78,88,6,17
274270,195,4,67,75,4,44
274274,456,12,66,84,6,80
274276,54,2,78,88,9,22
274278,2105,24,59,87,2,472
274279,236,4,76,88,9,75
274280,55,4,63,76,5,3
274281,411,9,63,73,2,138
274283,75,4,77,88,5,11
274284,46,4,72,84,9,6
274290,170,6,74,87,7,50
274291,757,12,73,86,2,47
274293,598,13,57,80,7,192
274294,808,10,60,77,8,43
274295,4873,27,62,95,5,65
274296,2069,25,54,83,3,133
274298,322,6,63,76,5,154
274301,890,13,57,76,7,87
274302,903,16,57,84,8,10
274303,303,10,54,80,14,6
274304,1352,19,62,86,6,88
274309,292,8,62,75,5,112
274310,245,11,57,84,10,66
274314,64,2,62,66,3,19
274315,59,3,62,66,2,14
274344,96,4,69,75,3,12
274346,83,5,67,73,2,17
274359,70,3,64,72,6,5
274365,99,4,66,73,4,32
274369,25,2,71,75,3,10
274379,121,5,76,87,5,49
274380,60,3,74,86,10,25
274381,108,5,75,86,7,22
274387,134,4,73,85,9,7
274389,83,3,76,88,10,7
274394,823,13,70,86,4,18
274402,91,5,56,83,23,23
274410,120,4,64,73,6,23
274414,385,6,64,73,4,65
274422,145,5,67,76,5,7
274424,111,2,65,72,6,25
274426,101,3,65,74,6,35
274431,288,7,64,80,5,141
274432,818,9,60,71,3,192
274435,154,3,67,80,11,66
274436,72,4,64,72,5,23
274442,50,3,64,74,8,6
274446,54,2,68,82,13,17
274447,298,6,68,84,8,31
274448,348,8,65,82,10,143
274450,179,6,65,82,11,80
274451,84,3,66,81,13,41
274453,70,3,64,72,6,27
274454,59,3,66,81,13,3
274458,311,2,77,81,3,20
274460,439,4,60,69,6,67
274478,123,3,73,84,8,16
274481,8625,42,40,91,3,190
274483,324,3,82,91,7,111
274511,383,6,72,86,9,7
274519,220,5,72,84,8,61
274521,9458,26,58,87,3,69
274527,219,5,72,84,8,11
274528,1522,13,70,87,2,731
274531,5175,29,61,93,2,46
274537,202,5,72,83,7,37
274538,102,5,78,95,10,4
274540,1009,10,68,82,5,347
274543,130,5,74,84,6,31
274546,33,3,82,86,2,8
274552,153,5,75,95,8,8
274555,33,2,90,95,4,7
274556,186,8,70,92,10,19
274557,188,4,77,86,6,43
274582,225,5,70,78,4,3
274594,759,6,68,79,6,150
274599,231,3,66,73,5,62
274607,62,2,65,79,13,16
274608,43,3,69,86,15,13
274616,54,3,65,79,12,21
274621,41,2,70,86,15,17
274628,777,16,60,82,4,13
274631,204,3,65,72,5,23
274634,398,6,65,83,12,82
274637,59,3,78,85,5,3
274638,171,2,69,74,4,35
274639,180,3,70,85,13,37
274640,131,4,70,86,8,17
274644,109,3,70,77,5,29
274653,123,4,67,79,9,52
274656,182,5,67,80,9,10
274658,1540,15,63,83,5,142
274666,19,2,69,75,5,9
274703,1784,12,72,87,4,41
274720,3548,20,63,84,2,701
274721,120,2,81,84,2,39
274724,78,3,82,86,2,11
274725,189,5,78,94,10,58
274726,178,5,71,86,9,49
274727,895,9,70,84,6,53
274734,74,2,69,77,7,14
274736,45,3,70,80,8,6
274740,336,9,74,95,8,151
274746,50,3,71,80,7,10
274757,93,3,73,85,10,20
274763,60,3,66,79,11,4
274768,493,4,70,85,6,11
274769,709,13,61,80,6,222
274771,89,5,67,80,9,33
274772,217,8,64,76,5,13
274773,139,7,64,78,6,5
274775,448,9,63,73,2,164
274778,214,6,68,80,7,80
274791,138,4,53,61,5,14
274793,742,9,57,71,6,77
274797,158,5,50,63,5,9
274799,190,6,45,60,5,58
274802,80,3,51,56,3,32
274805,323,7,51,64,5,4
274806,3019,23,50,80,5,942
274809,806,11,42,58,6,393
274810,240,7,40,58,9,10
274815,1111,11,48,61,3,388
274818,481,12,56,73,6,4
274823,43,4,66,76,7,13
274826,880,19,43,64,2,376
274827,286,6,52,60,3,91
274828,620,13,41,61,6,118
274834,433,8,53,64,3,119
274837,140,3,53,65,10,12
274838,276,14,44,73,6,126
274840,43,2,52,59,6,10
274841,72,2,66,73,6,27
274842,55,4,38,65,24,22
274846,126,3,49,61,5,45
274850,200,7,56,66,4,50
274851,475,8,54,65,4,28
274856,74,3,59,66,5,9
274857,410,7,51,62,3,167
274858,493,12,45,76,9,46
274860,527,7,58,66,2,222
274862,531,7,54,67,4,96
274865,89,3,56,66,8,15
274869,161,3,63,83,18,6
274870,366,6,58,68,5,179
274871,177,7,55,65,3,78
274875,212,8,56,71,6,27
274877,254,6,47,59,7,23
274882,819,13,30,54,5,247
274885,212,6,63,84,14,94
274886,368,6,69,84,9,20
274889,179,5,48,64,12,23
274892,299,9,51,71,5,49
274893,76,5,65,78,9,35
274894,419,12,37,56,3,140
274895,506,12,47,67,6,55
274896,335,12,48,70,7,93
274900,1343,26,41,73,3,141
274901,398,9,59,79,12,131
274904,144,8,43,72,18,65
274905,111,5,58,74,12,17
274907,84,2,61,66,4,9
274908,95,3,65,79,12,44
274917,211,5,69,84,11,22
274919,314,4,55,66,8,108
274920,580,9,47,61,6,131
274922,56,3,50,64,12,24
274923,82,3,56,63,5,35
274930,252,5,59,69,6,105
274936,123,7,42,54,6,52
274941,1327,15,59,81,5,369
274946,1481,22,57,80,2,394
274952,425,7,64,72,2,54
274965,333,5,58,67,4,35
274968,152,4,65,78,10,8
274969,205,5,46,61,9,56
274971,464,7,62,74,3,13
274974,186,3,41,51,8,90
274976,781,10,44,59,5,214
274984,1425,19,53,77,2,542
274986,651,13,58,75,3,324
274987,767,21,54,77,2,222
274988,38,3,61,67,4,3
274990,120,4,56,62,3,50
274991,477,14,57,79,9,91
274993,338,3,62,70,6,90
274995,55,3,57,62,3,11
275000,149,4,65,70,2,58
275007,2921,19,54,76,4,195
275008,308,6,56,65,4,76
275011,8186,32,43,77,3,572
275018,114,3,53,57,2,12
275024,1055,21,60,82,2,424
275031,228,6,47,55,3,39
275037,1207,17,52,74,4,206
275045,268,7,57,68,3,110
275048,707,10,57,81,8,45
275052,139,7,57,71,5,62
275057,647,22,55,79,3,226
275069,70,5,65,82,13,19
275071,618,9,65,80,6,53
275074,955,10,55,71,4,345
275076,1366,14,42,64,3,114
275079,591,11,61,76,3,179
275080,1090,13,54,68,2,90
275083,104,3,48,62,12,41
275084,449,12,53,73,5,64
275085,47,2,70,79,8,11
275088,1371,11,48,65,7,268
275090,2457,16,42,62,2,91
275094,3254,19,54,78,2,93
275095,1857,16,52,70,2,754
275100,3999,22,46,70,3,267
275102,121,2,52,59,6,13
275103,470,3,49,53,2,172
275104,513,11,60,75,5,29
275106,750,13,62,80,5,7
275108,140,5,64,82,14,24
275110,68,2,70,81,10,7
275111,1070,17,50,72,3,218
275113,52,4,53,68,12,23
275117,119,5,43,54,5,55
275118,116,3,67,71,2,5
275121,153,7,45,58,5,52
275123,593,12,62,81,4,253
275124,9,2,67,70,2,3
275128,459,6,59,68,3,80
275135,103,3,62,67,3,43
275138,189,6,44,55,4,68
275145,104,7,67,81,8,9
275146,286,8,65,79,7,89
275147,254,9,65,78,5,124
275151,261,9,55,66,2,118
275155,330,6,50,58,3,94
275157,67,4,60,67,2,16
275161,1310,18,59,79,3,127
275162,560,15,57,79,4,75
275163,378,8,56,65,2,57
275167,119,2,60,65,4,57
275170,111,2,66,69,2,53
275171,300,9,64,78,4,148
275172,423,12,58,71,2,174
275173,233,4,49,55,3,5
275174,165,5,62,74,8,59
275175,424,10,63,79,5,143
275176,212,5,64,83,8,79
275179,147,4,61,70,6,24
275183,435,15,58,75,2,183
275185,523,5,47,53,2,172
275191,51,2,63,73,9,7
275198,138,4,56,66,7,68
275199,188,3,61,66,3,69
275202,120,3,63,73,8,58
275206,50,2,59,66,6,18
275234,103,4,64,72,5,25
275243,39,3,62,67,3,12
275247,71,4,65,74,6,5
275262,79,3,62,66,2,27
275306,93,3,57,62,3,28
275315,306,8,58,77,7,123
275373,49,3,62,67,3,6
275392,54,4,63,72,6,10
275398,113,3,65,69,2,48
275428,90,3,70,75,3,11
275445,416,4,59,64,2,28
275533,189,7,65,76,3,9
275543,50,2,68,75,6,11
275551,19,3,63,68,3,5
275554,130,3,63,68,3,35
275600,333,5,48,54,2,73
275610,98,8,54,73,8,8
275611,141,4,66,78,9,16
275616,57,3,63,75,10,7
275634,72,4,58,71,10,23
275642,152,4,55,65,6,42
275653,283,5,31,42,7,62
275654,156,2,58,63,4,64
275655,162,2,62,68,5,66
275656,73,4,40,53,10,13
275657,167,5,47,54,2,67
275658,361,6,53,62,3,5
275663,229,7,57,68,3,87
275664,428,9,29,40,2,192
275665,874,9,49,60,2,198
275666,78,3,59,65,4,35
275668,475,10,44,59,2,188
275672,503,9,47,57,2,181
275674,416,9,40,51,3,167
275676,29,2,23,31,7,3
275678,467,12,25,48,7,173
275679,263,7,37,48,4,123
275682,363,9,27,43,8,5
275683,379,7,32,41,3,58
275685,123,2,67,72,4,40
275686,234,6,12,27,10,64
275688,813,11,24,36,2,7
275689,59,3,56,61,3,12
275690,83,3,65,71,4,39
275691,425,8,24,52,21,180
275693,424,9,26,44,7,148
275694,693,9,51,61,2,36
275696,109,4,31,37,3,40
275699,343,6,42,57,5,92
275700,321,10,23,48,15,8
275705,273,4,37,45,5,91
275706,88,4,25,31,3,19
275709,474,9,39,53,5,157
275710,170,3,62,66,2,5
275713,442,10,28,51,5,145
275716,126,4,54,68,6,23
275718,861,11,40,60,7,25
275720,283,5,61,70,4,121
275721,505,5,47,62,7,22
275723,965,13,38,55,2,386
275726,1872,17,40,62,3,755
275728,849,12,37,54,5,19
275731,340,6,53,63,5,4
275733,264,7,31,40,2,119
275737,188,6,52,63,6,65
275739,3437,18,46,67,3,524
275740,297,6,16,26,5,33
275743,125,4,44,58,11,13
275747,324,7,16,25,3,106
275748,188,6,26,35,4,53
275749,368,7,50,65,5,15
275751,191,8,27,36,2,60
275753,479,14,29,53,4,9
275756,205,6,23,30,2,97
275760,756,12,39,52,2,291
275761,48,2,56,64,7,9
275764,596,8,39,56,10,192
275765,403,10,45,63,5,21
275768,1025,10,19,32,4,330
275769,75,5,26,33,3,24
275771,97,2,16,22,5,31
275772,59,2,29,34,4,11
275773,326,5,29,36,3,96
275774,230,7,47,59,3,3
275775,560,15,22,40,2,269
275776,198,4,20,28,4,74
275778,280,6,25,34,4,97
275779,135,5,20,26,2,63
275781,158,7,22,34,5,23
275785,161,4,26,33,3,21
275787,105,4,47,64,7,20
275790,323,6,50,60,5,7
275791,168,4,43,50,4,13
275792,202,6,45,57,7,18
275797,397,9,40,53,3,181
275801,62,3,23,32,7,22
275802,357,10,44,56,2,81
275806,187,3,38,46,6,36
275808,30,2,29,36,6,5
275811,359,5,55,62,3,29
275814,173,3,30,35,3,16
275817,162,3,25,30,3,54
275821,60,3,16,23,5,18
275825,372,8,13,23,3,3
275828,673,13,39,55,4,157
275831,281,7,39,50,4,96
275837,48,3,23,30,5,15
275838,279,9,38,58,5,59
275839,174,8,16,26,3,48
275842,324,10,23,35,2,112
275843,784,13,37,57,3,224
275844,257,8,41,56,7,89
275852,405,10,40,58,7,114
275854,322,9,31,49,3,95
275863,186,5,41,51,6,81
275865,209,7,41,50,2,51
275867,48,2,51,61,9,12
275868,244,4,42,47,2,3
275870,57,3,23,27,2,3
275873,634,11,39,59,4,106
275877,645,10,20,31,2,77
275879,640,11,44,56,2,306
275880,29,2,29,32,2,11
275889,489,8,45,59,5,75
275896,590,11,40,57,5,265
275897,119,6,15,22,2,36
275901,121,6,31,43,6,59
275909,409,10,31,44,2,88
275910,150,7,26,36,2,16
275912,700,10,28,39,2,11
275913,72,3,34,38,2,27
275915,274,5,35,47,6,65
275918,105,5,22,28,2,9
275919,402,9,25,39,4,24
275921,251,6,22,36,9,87
275922,50,3,41,45,2,16
275923,122,3,49,54,3,50
275927,1958,15,48,72,3,5
275928,86,3,26,39,11,23
275932,218,9,26,36,2,22
275935,149,6,20,33,3,31
275943,131,4,20,27,4,24
275944,762,11,30,48,4,8
275946,486,10,34,46,2,62
275947,830,11,36,51,2,8
275949,291,3,43,53,8,31
275950,29588,30,34,65,2,31
275952,234,5,37,51,5,62
275953,206,5,28,43,6,34
275965,185,7,34,46,4,52
275967,83,3,49,53,2,16
275968,190,6,29,37,2,32
275972,820,10,37,52,3,22
275973,1177,10,32,47,6,314
275974,262,4,49,59,7,50
275978,161,4,36,44,5,21
275979,132,7,27,40,7,59
275981,203,5,36,48,6,15
275982,101,4,39,57,15,41
275987,164,5,27,33,2,47
275988,90,3,28,33,3,8
275990,296,8,21,30,2,98
275991,77,4,21,28,4,37
275996,1294,11,20,33,2,7
275999,288,5,44,52,4,131
276000,104,3,44,51,5,24
276002,46,3,29,35,4,3
276004,2962,14,26,42,2,3
276009,94,2,27,31,3,7
276010,1178,15,49,65,2,295
276011,151,5,45,59,5,65
276013,455,7,36,51,5,52
276016,363,5,46,55,5,50
276017,37,4,14,25,8,5
276019,382,6,50,60,4,15
276021,745,11,40,56,3,287
276024,418,14,30,48,3,119
276025,186,3,40,45,3,25
276031,140,2,27,30,2,39
276036,327,6,50,67,12,67
276043,112,7,28,38,4,37
276044,60,4,39,45,3,11
276056,150,5,31,42,7,18
276058,149,4,47,52,2,32
276060,135,5,20,30,3,45
276061,44,3,23,33,8,7
276062,68,4,19,32,7,5
276063,197,4,24,30,2,26
276064,843,10,40,56,7,65
276067,390,10,31,43,2,167
276069,515,9,43,54,2,46
276074,834,12,19,35,2,32
276075,287,6,44,58,6,53
276082,49,3,22,32,8,20
276083,69,3,50,57,5,21
276084,270,6,44,58,9,51
276085,1783,17,37,62,8,36
276087,153,4,29,37,3,3
276089,189,4,39,45,3,24
276090,508,6,46,53,2,237
276094,113,3,40,48,6,16
276095,1716,15,23,41,4,19
276096,98,3,23,27,2,38
276098,190,6,40,51,4,18
276099,129,2,37,43,5,25
276100,70,3,30,34,2,3
276102,244,7,34,45,2,20
276103,125,5,27,39,8,8
276104,585,5,54,64,6,135
276105,137,6,30,41,6,40
276106,567,8,35,44,2,55
276108,190,6,25,32,2,74
276109,224,7,38,51,7,85
276113,384,8,45,54,2,18
276114,259,5,43,54,4,42
276118,92,2,54,64,9,22
276128,196,6,48,57,4,4
276134,330,8,22,35,3,87
276136,126,3,44,55,9,12
276138,153,5,21,39,14,55
276140,177,4,44,54,7,13
276142,192,6,42,50,2,44
276144,409,6,41,48,2,50
276147,501,6,42,51,4,208
276149,179,4,46,53,4,58
276152,21,2,54,64,9,3
276153,489,8,45,56,2,210
276158,3448,14,18,35,4,6
276159,423,6,40,47,2,154
276160,67,4,28,33,2,32
276161,50,2,29,34,4,4
276162,304,4,30,37,4,57
276163,626,9,35,45,2,128
276164,969,9,49,67,7,274
276167,75,2,45,52,6,7
276169,53,3,33,41,6,6
276171,202,5,33,47,10,37
276173,138,4,35,43,5,6
276176,133,4,38,47,6,37
276178,192,4,31,37,3,21
276180,423,8,26,42,9,15
276182,112,5,43,57,6,38
276183,80,3,53,64,9,33
276185,44,3,43,52,7,3
276186,184,7,46,61,5,44
276188,84,4,25,40,12,41
276189,52,3,40,49,7,9
276197,309,8,34,47,5,5
276203,266,4,40,50,7,132
276204,3751,25,13,40,3,5
276207,26,2,44,50,5,6
276211,505,7,42,50,2,215
276213,659,10,39,56,8,293
276217,1261,14,33,49,2,153
276220,158,7,37,46,3,78
276221,51,3,36,41,3,8
276226,61,4,37,43,3,22
276227,86,4,39,45,3,8
276228,180,5,29,37,4,5
276230,56,4,39,46,4,16
276231,134,3,27,34,5,60
276236,390,14,29,46,4,132
276238,162,5,27,40,9,40
276239,51,2,41,44,2,5
276252,155,4,36,49,7,56
276256,44,3,29,37,6,15
276259,79,3,31,35,2,24
276263,367,8,27,39,3,18
276264,106,5,27,40,7,26
276266,741,11,25,42,4,309
276267,226,7,29,38,3,81
276269,288,6,48,57,3,32
276271,437,7,34,46,6,172
276274,43,2,31,43,11,17
276278,191,5,32,48,12,59
276281,46,2,28,31,2,6
276284,118,5,30,43,6,25
276291,49,3,33,49,14,23
276292,170,4,26,33,4,3
276298,70,3,28,44,14,14
276299,171,3,51,59,6,21
276301,120,6,29,40,5,5
276302,303,7,29,42,7,145
276303,109,6,41,56,8,43
276312,89,4,31,47,13,32
276314,33,3,42,49,5,10
276316,159,4,46,51,2,7
276325,96,6,36,46,3,26
276327,35,3,37,45,6,17
276332,97,3,28,32,2,37
276344,45,5,26,39,4,4
276350,806,12,29,45,3,270
276354,119,3,26,35,7,55
276357,67,4,39,46,4,23
276358,100,3,40,46,4,34
276370,27,2,39,43,3,8
276378,215,5,29,36,3,80
276383,73,3,48,60,10,3
276384,25,2,39,44,4,11
276392,53,2,35,45,9,20
276394,64,4,36,41,2,28
276395,133,4,35,40,2,50
276398,533,7,38,51,4,254
276399,44,2,46,49,2,12
276400,101,3,36,46,8,16
276403,431,6,42,55,8,50
276405,151,3,48,53,3,15
276407,344,7,33,41,2,20
276409,363,6,45,52,2,35
276412,37,2,36,46,9,6
276417,38,2,40,46,5,14
276420,1181,14,40,59,4,89
276423,157,5,27,36,5,49
276436,244,5,39,53,10,35
276437,646,10,49,64,4,269
276440,89,4,38,53,9,8
276441,365,9,35,51,7,138
276444,481,4,37,51,11,224
276456,129,4,35,47,9,7
276458,158,4,37,46,6,64
276459,30,3,36,46,8,9
276462,194,4,35,40,2,80
276463,163,5,49,61,6,63
276466,31,2,40,45,4,8
276468,44,3,36,40,2,20
276472,145,5,31,39,4,72
276473,116,3,43,50,5,12
276477,80,2,37,42,4,25
276478,343,6,34,49,5,115
276481,225,5,40,48,4,20
276482,268,4,36,46,5,86
276488,80,4,46,54,5,19
276491,108,2,42,48,5,40
276499,45,2,36,39,2,12
276506,116,3,41,49,6,42
276507,201,5,39,51,8,5
276518,26,2,26,29,2,6
276528,155,3,40,44,2,50
276529,41,3,38,47,7,7
276530,55,2,39,47,7,8
276532,245,4,16,24,4,4
276535,580,9,33,45,3,164
276539,28,3,40,44,2,4
276541,297,3,20,31,9,111
276544,119,2,41,48,6,16
276547,91,3,42,54,10,12
276554,467,6,44,55,3,59
276555,135,7,25,34,2,56
276557,92,4,26,39,10,17
276558,404,9,20,33,4,6
276560,80,3,17,24,5,27
276562,354,6,32,45,8,95
276567,109,3,44,49,2,46
276569,22,4,7,18,8,9
276577,693,8,40,59,5,142
276581,83,6,32,50,7,35
276582,30,3,47,51,2,11
276583,252,5,38,56,9,23
276591,88,2,32,39,6,38
276595,156,6,27,41,8,12
276599,118,3,25,31,3,29
276603,192,2,32,39,6,65
276614,17,2,21,27,5,5
276624,545,5,40,55,11,173
276626,171,3,47,54,5,61
276627,54,2,25,28,2,19
276628,252,5,42,50,4,88
276633,97,2,38,49,10,3
276634,35,2,30,40,9,14
276636,312,6,41,49,2,118
276643,196,9,36,48,4,43
276646,290,5,29,43,7,84
276652,42,3,37,48,9,14
276654,113,2,40,52,11,17
276655,779,19,30,51,2,211
276657,25,2,36,47,10,8
276660,85,3,34,40,4,9
276664,535,8,30,44,6,44
276669,54,2,27,34,6,9
276671,93,4,42,54,9,22
276672,192,6,24,34,5,64
276673,259,8,27,37,3,74
276690,461,9,24,42,10,221
276693,93,3,27,34,5,26
276696,120,2,47,50,2,59
276698,181,3,21,25,2,7
276705,111,3,32,38,4,4
276706,60,3,39,47,6,8
276708,445,6,44,63,5,220
276709,484,7,37,56,6,155
276719,420,6,38,45,2,158
276722,89,4,25,42,14,16
276724,107,3,41,53,10,24
276729,37,2,27,38,10,4
276731,197,6,34,41,2,29
276742,130,3,40,52,10,6
276743,70,2,21,25,3,8
276749,33,3,27,32,3,10
276750,52,2,31,35,3,25
276752,152,6,35,42,2,44
276753,206,5,40,48,3,10
276755,57,3,23,28,3,16
276756,1706,12,37,50,2,311
276758,51,4,38,48,7,15
276765,302,8,41,54,3,28
276774,150,3,38,42,2,25
276776,306,6,43,55,3,58
276784,369,11,26,41,5,20
276787,216,6,30,38,3,84
276792,331,3,43,59,14,54
276803,306,8,25,35,2,74
276805,171,2,47,56,8,11
276814,68,3,29,42,11,25
276820,341,7,45,61,5,143
276825,83,3,22,28,4,25
276832,102,2,46,58,11,19
276833,265,3,41,59,16,48
276835,477,4,47,60,10,77
276839,43,2,20,24,3,3
276845,186,2,48,61,12,80
276847,100,2,14,19,4,4
276848,215,7,28,40,4,29
276850,59,2,41,45,3,12
276851,167,6,24,37,8,77
276853,401,6,36,44,3,134
276868,52,3,31,46,13,3
276870,1283,15,23,39,2,127
276871,186,7,23,31,2,67
276872,51,2,22,28,5,23
276874,202,6,39,50,3,42
276875,57,3,44,53,7,18
276876,160,3,48,62,12,5
276877,26,2,24,27,2,6
276892,704,7,48,60,5,55
276893,46,3,24,32,6,17
276896,337,6,49,63,9,54
276897,238,5,50,62,8,59
276898,39,2,25,36,10,15
276901,32,2,21,24,2,12
276907,816,9,47,59,4,25
276909,84,2,49,59,9,35
276913,256,5,14,22,4,74
276915,20,2,26,29,2,7
276916,85,3,40,50,8,24
276923,118,4,36,43,3,18
276925,437,8,40,54,6,101
276930,40,3,27,43,14,8
276940,1308,10,48,59,2,593
276949,162,4,27,36,6,30
276954,34,2,22,25,2,11
276962,151,4,41,53,8,12
276965,239,6,19,27,3,61
276970,1227,16,39,57,3,33
276977,14,2,39,46,6,5
276984,15844,20,37,60,4,7
276989,58,3,30,41,9,27
276990,202,4,47,56,6,42
276991,80,2,41,48,6,28
276992,97,3,14,22,6,34
276993,110,3,15,23,6,19
276999,154,4,16,23,4,70
277000,44,3,37,41,2,4
277002,103,3,43,52,7,8
277007,324,7,41,53,5,156
277008,257,4,44,57,8,7
277013,75,2,47,51,3,34
277023,857,14,30,46,2,165
277032,552,6,55,63,3,31
277036,388,8,41,55,4,51
277046,60,2,28,34,5,4
277051,114,3,42,51,7,4
277053,859,4,52,57,2,35
277055,22,4,36,48,8,5
277056,888,11,39,51,2,17
277057,173,3,43,55,6,84
277061,112,5,23,29,2,4
277062,27,2,50,58,7,10
277064,108,4,17,26,5,19
277066,11,3,41,53,10,3
277067,812,13,42,64,6,6
277070,148,3,35,39,2,40
277071,134,3,43,54,9,13
277075,183,4,19,28,6,30
277080,886,14,35,54,5,376
277083,223,5,47,56,5,85
277085,54,3,14,25,9,20
277089,270,7,25,37,6,85
277102,28,3,28,32,2,5
277113,110,3,55,64,7,7
277122,70,2,13,18,4,26
277125,65,2,39,43,3,15
277127,718,13,27,43,4,142
277129,39,3,31,36,3,12
277140,1855,18,22,41,2,25
277159,64,3,25,32,5,29
277182,270,6,45,55,5,66
277187,352,9,48,60,3,69
277189,138,4,24,29,2,57
277197,727,8,39,62,8,252
277209,73,3,24,28,2,35
277211,191,5,41,54,9,37
277215,223,9,45,61,6,64
277216,89,3,38,50,10,22
277217,513,6,27,36,4,91
277219,234,6,41,49,3,111
277220,84,2,40,46,5,24
277221,97,4,37,57,17,20
277224,140,5,41,52,7,29
277225,1311,14,52,68,2,335
277226,232,8,59,69,3,62
277228,78,2,24,31,6,20
277229,71,3,24,28,2,28
277233,224,8,26,42,9,53
277237,86,2,29,34,4,3
277239,382,11,27,41,4,40
277241,79,2,41,53,11,4
277243,281,4,53,58,2,36
277245,91,2,39,42,2,44
277247,59,4,46,58,6,22
277249,41,4,36,47,8,8
277250,64,3,26,30,2,19
277253,68,3,39,43,2,23
277256,354,7,43,64,9,134
277258,2274,20,32,55,3,197
277260,59,6,28,40,4,28
277261,1570,16,52,71,4,91
277266,2069,14,40,60,4,171
277268,234,10,24,40,5,4
277271,254,8,24,35,3,19
277273,57,5,54,66,7,12
277274,85,3,53,57,2,34
277275,523,8,39,50,4,20
277277,183,4,32,40,3,15
277278,54,2,57,67,9,24
277288,153,4,32,38,3,19
277289,120,3,31,44,11,8
277290,434,5,33,46,6,105
277291,159,2,47,52,4,76
277295,105,4,53,62,6,27
277297,250,4,48,60,6,116
277311,155,3,44,48,2,20
277315,181,3,58,62,2,42
277324,84,3,38,44,4,38
277329,2429,26,30,63,3,81
